,core1,core2,core3
54840,7.0,8.0,14.0
54841,1.0,2.0,6.0
54842,0.0,1.0,4.0
54843,0.0,4.0,1.0
54844,0.0,1.0,12.0
54845,0.0,6.0,2.0
54846,5.0,7.0,6.0
54847,0.0,1.0,7.0
54848,3.0,4.0,5.0
54849,4.0,6.0,5.0
54850,0.0,1.0,22.0
54851,0.0,6.0,1.0
54852,3.0,7.0,5.0
54853,3.0,4.0,5.0
54854,3.0,4.0,4.0
54855,0.0,7.0,5.0
54856,0.0,14.0,1.0
54857,10.0,12.0,13.0
54858,9.0,13.0,10.0
54859,6.0,11.0,7.0
54860,4.0,13.0,5.0
54861,4.0,5.0,5.0
54862,6.0,8.0,7.0
54863,0.0,4.0,1.0
54864,5.0,9.0,7.0
54865,6.0,8.0,7.0
54866,15.0,22.0,38.0
54867,0.0,1.0,8.0
54868,10.0,17.0,11.0
54869,19.0,25.0,21.0
54870,1.0,8.0,5.0
54871,0.0,4.0,1.0
54872,0.0,1.0,4.0
54873,9.0,12.0,15.0
54874,5.0,13.0,6.0
54875,0.0,1.0,4.0
54876,11.0,14.0,13.0
54877,1.0,2.0,4.0
54878,0.0,4.0,4.0
54879,7.0,8.0,8.0
54880,14.0,15.0,15.0
54881,24.0,28.0,26.0
54882,2.0,4.0,3.0
54883,22.0,38.0,25.0
54884,0.0,1.0,8.0
54885,0.0,1.0,77.0
54886,2.0,3.0,5.0
54887,3.0,4.0,4.0
54888,2.0,25.0,4.0
54889,1.0,5.0,2.0
54890,0.0,1.0,4.0
54891,0.0,11.0,1.0
54892,3.0,5.0,4.0
54893,0.0,4.0,1.0
54894,2.0,3.0,4.0
54895,0.0,5.0,1.0
54896,1.0,2.0,6.0
54897,1.0,4.0,2.0
54898,0.0,4.0,1.0
54899,0.0,1.0,4.0
54900,5.0,12.0,12.0
54901,21.0,37.0,23.0
54902,13.0,18.0,14.0
54903,4.0,6.0,6.0
54904,0.0,9.0,1.0
54905,2.0,4.0,7.0
54906,0.0,5.0,1.0
54907,0.0,6.0,6.0
54908,6.0,11.0,17.0
54909,0.0,1.0,6.0
54910,13.0,19.0,21.0
54911,0.0,1.0,4.0
54912,15.0,24.0,29.0
54913,6.0,14.0,7.0
54914,12.0,14.0,13.0
54915,0.0,1.0,6.0
54916,4.0,5.0,5.0
54917,4.0,5.0,6.0
54918,15.0,21.0,32.0
54919,0.0,1.0,10.0
54920,0.0,1.0,12.0
54921,7.0,36.0,25.0
54922,0.0,4.0,1.0
54923,0.0,4.0,1.0
54924,5.0,7.0,7.0
54925,1.0,2.0,5.0
54926,3.0,5.0,4.0
54927,0.0,1.0,4.0
54928,0.0,5.0,1.0
54929,0.0,13.0,1.0
54930,0.0,4.0,1.0
54931,7.0,8.0,10.0
54932,3.0,4.0,4.0
54933,15.0,19.0,16.0
54934,8.0,9.0,13.0
54935,40.0,42.0,43.0
54936,5.0,11.0,7.0
54937,3.0,4.0,5.0
54938,0.0,6.0,1.0
54939,16.0,18.0,35.0
54940,7.0,8.0,9.0
54941,5.0,7.0,6.0
54942,1.0,4.0,2.0
54943,0.0,18.0,1.0
54944,0.0,11.0,4.0
54945,7.0,9.0,8.0
54946,12.0,23.0,17.0
54947,2.0,3.0,4.0
54948,0.0,4.0,1.0
54949,0.0,1.0,8.0
54950,4.0,6.0,5.0
54951,5.0,6.0,15.0
54952,11.0,15.0,20.0
54953,8.0,15.0,15.0
54954,0.0,1.0,4.0
54955,0.0,1.0,5.0
54956,6.0,7.0,8.0
54957,1.0,5.0,2.0
54958,10.0,12.0,43.0
54959,6.0,7.0,9.0
54960,0.0,1.0,6.0
54961,0.0,1.0,4.0
54962,12.0,13.0,17.0
54963,10.0,12.0,23.0
54964,3.0,4.0,21.0
54965,0.0,12.0,2.0
54966,31.0,32.0,48.0
54967,0.0,1.0,20.0
54968,2.0,3.0,5.0
54969,0.0,1.0,16.0
54970,0.0,1.0,19.0
54971,10.0,14.0,12.0
54972,0.0,1.0,5.0
54973,6.0,8.0,20.0
54974,0.0,5.0,1.0
54975,0.0,4.0,1.0
54976,0.0,4.0,1.0
54977,0.0,2.0,4.0
54978,1.0,9.0,2.0
54979,5.0,7.0,8.0
54980,16.0,24.0,18.0
54981,1.0,5.0,2.0
54982,4.0,8.0,12.0
54983,3.0,8.0,4.0
54984,33.0,45.0,43.0
54985,0.0,9.0,1.0
54986,0.0,1.0,8.0
54987,16.0,24.0,18.0
54988,1.0,5.0,4.0
54989,11.0,12.0,12.0
54990,8.0,9.0,11.0
54991,0.0,1.0,9.0
54992,8.0,9.0,10.0
54993,0.0,1.0,4.0
54994,3.0,5.0,4.0
54995,7.0,9.0,10.0
54996,22.0,41.0,26.0
54997,15.0,16.0,16.0
54998,1.0,2.0,5.0
54999,3.0,5.0,4.0
55000,3.0,4.0,4.0
55001,7.0,24.0,15.0
55002,3.0,5.0,4.0
55003,4.0,9.0,6.0
55004,1.0,6.0,2.0
55005,0.0,1.0,13.0
55006,0.0,1.0,21.0
55007,0.0,8.0,2.0
55008,11.0,16.0,18.0
55009,8.0,12.0,10.0
55010,0.0,1.0,9.0
55011,17.0,18.0,30.0
55012,0.0,4.0,1.0
55013,1.0,18.0,2.0
55014,2.0,19.0,4.0
55015,9.0,14.0,19.0
55016,0.0,5.0,1.0
55017,0.0,1.0,13.0
55018,0.0,2.0,36.0
55019,4.0,6.0,9.0
55020,0.0,20.0,1.0
55021,9.0,20.0,14.0
55022,10.0,13.0,15.0
55023,10.0,14.0,14.0
55024,0.0,1.0,10.0
55025,15.0,27.0,18.0
55026,14.0,17.0,18.0
55027,0.0,1.0,4.0
55028,1.0,5.0,19.0
55029,0.0,2.0,7.0
55030,7.0,17.0,8.0
55031,1.0,4.0,2.0
55032,18.0,21.0,23.0
55033,0.0,1.0,16.0
55034,0.0,5.0,1.0
55035,0.0,6.0,1.0
55036,0.0,1.0,4.0
55037,11.0,13.0,16.0
55038,1.0,5.0,2.0
55039,1.0,6.0,10.0
55040,0.0,1.0,6.0
55041,0.0,1.0,4.0
55042,9.0,10.0,10.0
55043,28.0,37.0,35.0
55044,0.0,4.0,1.0
55045,0.0,1.0,36.0
55046,1.0,2.0,4.0
55047,0.0,1.0,5.0
55048,6.0,10.0,8.0
55049,0.0,1.0,29.0
55050,7.0,9.0,8.0
55051,14.0,17.0,15.0
55052,0.0,3.0,8.0
55053,4.0,5.0,5.0
55054,28.0,31.0,30.0
55055,8.0,13.0,9.0
55056,0.0,1.0,7.0
55057,7.0,9.0,10.0
55058,0.0,2.0,7.0
55059,2.0,5.0,19.0
55060,2.0,5.0,3.0
55061,9.0,17.0,13.0
55062,21.0,23.0,23.0
55063,4.0,7.0,5.0
55064,0.0,1.0,4.0
55065,4.0,8.0,15.0
55066,4.0,5.0,6.0
55067,0.0,6.0,5.0
55068,2.0,9.0,9.0
55069,0.0,1.0,24.0
55070,0.0,9.0,1.0
55071,0.0,5.0,1.0
55072,0.0,1.0,14.0
55073,7.0,11.0,9.0
55074,0.0,6.0,4.0
55075,0.0,3.0,38.0
55076,7.0,8.0,9.0
55077,11.0,12.0,15.0
55078,32.0,36.0,39.0
55079,0.0,1.0,4.0
55080,0.0,6.0,2.0
55081,5.0,6.0,8.0
55082,0.0,2.0,4.0
55083,0.0,1.0,31.0
55084,5.0,6.0,6.0
55085,29.0,30.0,32.0
55086,0.0,5.0,2.0
55087,0.0,1.0,10.0
55088,0.0,6.0,1.0
55089,1.0,2.0,4.0
55090,11.0,13.0,12.0
55091,0.0,1.0,8.0
55092,2.0,4.0,5.0
55093,18.0,29.0,27.0
55094,0.0,1.0,8.0
55095,26.0,146.0,40.0
55096,0.0,14.0,31.0
55097,0.0,4.0,1.0
55098,7.0,8.0,8.0
55099,0.0,6.0,1.0
55100,11.0,12.0,13.0
55101,17.0,23.0,32.0
55102,3.0,4.0,30.0
55103,15.0,17.0,18.0
55104,0.0,6.0,1.0
55105,1.0,5.0,4.0
55106,1.0,2.0,4.0
55107,9.0,16.0,10.0
55108,3.0,8.0,4.0
55109,19.0,26.0,31.0
55110,2.0,6.0,13.0
55111,1.0,2.0,12.0
55112,4.0,5.0,5.0
55113,4.0,9.0,5.0
55114,7.0,14.0,17.0
55115,0.0,4.0,1.0
55116,0.0,1.0,4.0
55117,0.0,4.0,1.0
55118,13.0,24.0,16.0
55119,4.0,6.0,5.0
55120,0.0,5.0,29.0
55121,2.0,4.0,4.0
55122,0.0,1.0,4.0
55123,30.0,33.0,47.0
55124,0.0,4.0,1.0
55125,3.0,4.0,4.0
55126,11.0,15.0,12.0
55127,3.0,5.0,4.0
55128,0.0,5.0,1.0
55129,0.0,5.0,1.0
55130,0.0,1.0,7.0
55131,1.0,6.0,2.0
55132,4.0,5.0,10.0
55133,5.0,6.0,6.0
55134,3.0,4.0,4.0
55135,12.0,14.0,13.0
55136,4.0,5.0,6.0
55137,8.0,19.0,31.0
55138,0.0,4.0,1.0
55139,9.0,10.0,13.0
55140,48.0,51.0,49.0
55141,6.0,7.0,8.0
55142,0.0,5.0,1.0
55143,15.0,16.0,16.0
55144,0.0,4.0,1.0
55145,10.0,13.0,13.0
55146,4.0,9.0,9.0
55147,0.0,4.0,1.0
55148,0.0,1.0,13.0
55149,0.0,1.0,6.0
55150,0.0,1.0,5.0
55151,1.0,2.0,8.0
55152,9.0,16.0,17.0
55153,7.0,8.0,11.0
55154,7.0,9.0,8.0
55155,1.0,4.0,2.0
55156,1.0,12.0,4.0
55157,0.0,1.0,24.0
55158,2.0,5.0,3.0
55159,0.0,12.0,1.0
55160,4.0,5.0,6.0
55161,0.0,1.0,5.0
55162,14.0,19.0,18.0
55163,12.0,14.0,17.0
55164,6.0,7.0,10.0
55165,2.0,5.0,3.0
55166,11.0,13.0,14.0
55167,18.0,20.0,23.0
55168,8.0,9.0,20.0
55169,0.0,1.0,4.0
55170,2.0,5.0,7.0
55171,0.0,15.0,5.0
55172,0.0,1.0,5.0
55173,0.0,5.0,3.0
55174,0.0,2.0,21.0
55175,7.0,8.0,8.0
55176,1.0,7.0,2.0
55177,18.0,28.0,21.0
55178,32.0,45.0,42.0
55179,0.0,8.0,1.0
55180,5.0,6.0,9.0
55181,5.0,8.0,14.0
55182,0.0,4.0,2.0
55183,1.0,4.0,7.0
55184,1.0,2.0,21.0
55185,0.0,1.0,6.0
55186,0.0,7.0,2.0
55187,4.0,21.0,10.0
55188,0.0,1.0,4.0
55189,0.0,2.0,4.0
55190,31.0,32.0,33.0
55191,3.0,10.0,8.0
55192,3.0,4.0,4.0
55193,0.0,7.0,1.0
55194,3.0,4.0,5.0
55195,0.0,1.0,5.0
55196,16.0,23.0,18.0
55197,6.0,8.0,8.0
55198,2.0,3.0,10.0
55199,2.0,3.0,5.0
55200,1.0,4.0,28.0
55201,0.0,6.0,1.0
55202,48.0,50.0,50.0
55203,4.0,8.0,5.0
55204,1.0,6.0,4.0
55205,0.0,9.0,1.0
55206,14.0,19.0,16.0
55207,23.0,27.0,24.0
55208,8.0,10.0,24.0
55209,4.0,11.0,22.0
55210,6.0,7.0,11.0
55211,0.0,5.0,1.0
55212,15.0,39.0,24.0
55213,7.0,10.0,9.0
55214,1.0,4.0,5.0
55215,0.0,4.0,1.0
55216,0.0,2.0,6.0
55217,8.0,12.0,11.0
55218,4.0,10.0,5.0
55219,5.0,7.0,7.0
55220,3.0,7.0,4.0
55221,0.0,4.0,1.0
55222,0.0,1.0,4.0
55223,0.0,1.0,5.0
55224,3.0,12.0,5.0
55225,1.0,2.0,5.0
55226,12.0,15.0,13.0
55227,0.0,1.0,5.0
55228,20.0,23.0,22.0
55229,5.0,19.0,17.0
55230,24.0,45.0,26.0
55231,1.0,2.0,6.0
55232,9.0,24.0,11.0
55233,3.0,4.0,7.0
55234,0.0,8.0,1.0
55235,1.0,4.0,6.0
55236,2.0,3.0,9.0
55237,1.0,7.0,2.0
55238,0.0,5.0,1.0
55239,1.0,5.0,2.0
55240,4.0,10.0,5.0
55241,1.0,4.0,2.0
55242,11.0,12.0,12.0
55243,4.0,5.0,6.0
55244,6.0,7.0,7.0
55245,0.0,4.0,1.0
55246,4.0,5.0,6.0
55247,0.0,1.0,4.0
55248,8.0,12.0,10.0
55249,4.0,6.0,7.0
55250,4.0,12.0,6.0
55251,4.0,5.0,7.0
55252,0.0,75.0,1.0
55253,0.0,1.0,6.0
55254,7.0,12.0,9.0
55255,33.0,34.0,36.0
55256,14.0,17.0,35.0
55257,0.0,6.0,1.0
55258,0.0,4.0,1.0
55259,2.0,5.0,3.0
55260,0.0,1.0,65.0
55261,11.0,15.0,28.0
55262,0.0,1.0,14.0
55263,9.0,23.0,16.0
55264,13.0,18.0,21.0
55265,0.0,4.0,1.0
55266,0.0,4.0,1.0
55267,0.0,6.0,1.0
55268,6.0,9.0,7.0
55269,3.0,4.0,15.0
55270,0.0,1.0,4.0
55271,0.0,5.0,1.0
55272,2.0,3.0,5.0
55273,15.0,23.0,23.0
55274,4.0,5.0,19.0
55275,6.0,8.0,12.0
55276,0.0,10.0,1.0
55277,12.0,17.0,13.0
55278,0.0,14.0,1.0
55279,7.0,9.0,8.0
55280,8.0,10.0,9.0
55281,18.0,26.0,42.0
55282,0.0,5.0,1.0
55283,8.0,9.0,9.0
55284,0.0,8.0,1.0
55285,0.0,4.0,1.0
55286,0.0,4.0,1.0
55287,6.0,7.0,7.0
55288,3.0,4.0,4.0
55289,1.0,4.0,5.0
55290,10.0,11.0,11.0
55291,9.0,15.0,11.0
55292,1.0,4.0,4.0
55293,31.0,33.0,32.0
55294,0.0,1.0,5.0
55295,0.0,1.0,5.0
55296,0.0,1.0,13.0
55297,11.0,20.0,12.0
55298,0.0,1.0,23.0
55299,3.0,5.0,5.0
55300,2.0,4.0,8.0
55301,6.0,7.0,10.0
55302,11.0,21.0,23.0
55303,2.0,13.0,6.0
55304,18.0,19.0,20.0
55305,0.0,1.0,9.0
55306,1.0,2.0,7.0
55307,0.0,9.0,4.0
55308,5.0,9.0,7.0
55309,0.0,1.0,8.0
55310,0.0,1.0,8.0
55311,10.0,11.0,11.0
55312,4.0,5.0,5.0
55313,4.0,12.0,5.0
55314,0.0,5.0,5.0
55315,4.0,6.0,6.0
55316,1.0,6.0,2.0
55317,10.0,12.0,13.0
55318,1.0,7.0,2.0
55319,0.0,1.0,4.0
55320,3.0,10.0,6.0
55321,18.0,21.0,19.0
55322,4.0,7.0,7.0
55323,0.0,1.0,6.0
55324,0.0,1.0,4.0
55325,0.0,8.0,1.0
55326,0.0,1.0,8.0
55327,5.0,6.0,7.0
55328,0.0,1.0,5.0
55329,14.0,15.0,25.0
55330,0.0,1.0,6.0
55331,16.0,23.0,41.0
55332,8.0,9.0,11.0
55333,6.0,7.0,26.0
55334,7.0,13.0,8.0
55335,3.0,4.0,4.0
55336,0.0,1.0,4.0
55337,12.0,13.0,33.0
55338,0.0,5.0,5.0
55339,0.0,1.0,6.0
55340,0.0,1.0,19.0
55341,0.0,10.0,1.0
55342,0.0,4.0,1.0
55343,4.0,5.0,9.0
55344,0.0,1.0,4.0
55345,0.0,4.0,1.0
55346,0.0,6.0,1.0
55347,3.0,6.0,4.0
55348,2.0,13.0,15.0
55349,0.0,1.0,5.0
55350,7.0,9.0,9.0
55351,3.0,6.0,5.0
55352,0.0,4.0,1.0
55353,0.0,1.0,6.0
55354,0.0,1.0,30.0
55355,3.0,15.0,17.0
55356,0.0,2.0,4.0
55357,17.0,29.0,21.0
55358,2.0,6.0,9.0
55359,6.0,8.0,8.0
55360,1.0,2.0,4.0
55361,3.0,12.0,6.0
55362,5.0,7.0,8.0
55363,0.0,6.0,1.0
55364,0.0,4.0,1.0
55365,1.0,4.0,2.0
55366,8.0,10.0,9.0
55367,1.0,7.0,2.0
55368,6.0,9.0,7.0
55369,3.0,4.0,5.0
55370,8.0,9.0,9.0
55371,11.0,17.0,16.0
55372,0.0,1.0,6.0
55373,3.0,4.0,4.0
55374,1.0,5.0,2.0
55375,9.0,10.0,12.0
55376,0.0,4.0,18.0
55377,30.0,31.0,32.0
55378,6.0,9.0,11.0
55379,0.0,2.0,14.0
55380,0.0,1.0,52.0
55381,2.0,4.0,5.0
55382,0.0,1.0,9.0
55383,9.0,14.0,15.0
55384,0.0,1.0,4.0
55385,0.0,4.0,1.0
55386,4.0,6.0,5.0
55387,11.0,13.0,12.0
55388,0.0,1.0,4.0
55389,20.0,24.0,51.0
55390,0.0,1.0,27.0
55391,6.0,26.0,11.0
55392,0.0,5.0,1.0
55393,0.0,5.0,1.0
55394,9.0,10.0,15.0
55395,0.0,4.0,1.0
55396,0.0,1.0,4.0
55397,0.0,1.0,7.0
55398,0.0,1.0,12.0
55399,0.0,1.0,7.0
55400,26.0,27.0,27.0
55401,18.0,25.0,34.0
55402,2.0,4.0,3.0
55403,4.0,5.0,5.0
55404,0.0,13.0,8.0
55405,1.0,6.0,19.0
55406,0.0,1.0,4.0
55407,1.0,17.0,3.0
55408,7.0,11.0,11.0
55409,3.0,4.0,4.0
55410,23.0,27.0,24.0
55411,0.0,4.0,1.0
55412,10.0,15.0,11.0
55413,3.0,4.0,5.0
55414,4.0,7.0,5.0
55415,8.0,15.0,10.0
55416,3.0,8.0,5.0
55417,3.0,5.0,6.0
55418,0.0,4.0,1.0
55419,0.0,8.0,1.0
55420,26.0,50.0,27.0
55421,4.0,7.0,5.0
55422,4.0,5.0,5.0
55423,4.0,6.0,8.0
55424,2.0,4.0,3.0
55425,1.0,2.0,4.0
55426,0.0,1.0,4.0
55427,4.0,5.0,5.0
55428,1.0,2.0,8.0
55429,2.0,5.0,7.0
55430,2.0,3.0,21.0
55431,1.0,6.0,2.0
55432,13.0,14.0,14.0
55433,2.0,4.0,48.0
55434,11.0,13.0,14.0
55435,1.0,5.0,5.0
55436,0.0,6.0,1.0
55437,0.0,1.0,13.0
55438,0.0,1.0,4.0
55439,0.0,1.0,4.0
55440,0.0,14.0,1.0
55441,22.0,54.0,24.0
55442,8.0,10.0,13.0
55443,25.0,26.0,27.0
55444,0.0,1.0,8.0
55445,2.0,7.0,3.0
55446,0.0,5.0,1.0
55447,12.0,14.0,14.0
55448,0.0,10.0,2.0
55449,19.0,40.0,24.0
55450,9.0,12.0,10.0
55451,13.0,17.0,15.0
55452,0.0,1.0,4.0
55453,0.0,8.0,4.0
55454,13.0,14.0,16.0
55455,8.0,15.0,11.0
55456,0.0,4.0,1.0
55457,0.0,2.0,16.0
55458,0.0,1.0,8.0
55459,0.0,32.0,7.0
55460,0.0,10.0,2.0
55461,3.0,4.0,6.0
55462,0.0,1.0,6.0
55463,9.0,10.0,10.0
55464,0.0,1.0,5.0
55465,14.0,36.0,20.0
55466,1.0,4.0,7.0
55467,0.0,1.0,5.0
55468,2.0,6.0,5.0
55469,4.0,12.0,6.0
55470,8.0,9.0,9.0
55471,3.0,5.0,4.0
55472,0.0,1.0,5.0
55473,3.0,4.0,4.0
55474,0.0,1.0,4.0
55475,0.0,2.0,5.0
55476,15.0,29.0,33.0
55477,18.0,29.0,33.0
55478,0.0,8.0,1.0
55479,0.0,4.0,1.0
55480,0.0,5.0,1.0
55481,0.0,4.0,1.0
55482,7.0,8.0,8.0
55483,12.0,18.0,20.0
55484,8.0,30.0,11.0
55485,6.0,8.0,7.0
55486,7.0,10.0,8.0
55487,0.0,4.0,1.0
55488,31.0,33.0,32.0
55489,3.0,5.0,4.0
55490,10.0,12.0,11.0
55491,0.0,1.0,4.0
55492,2.0,6.0,5.0
55493,0.0,4.0,1.0
55494,4.0,6.0,8.0
55495,17.0,24.0,27.0
55496,5.0,45.0,10.0
55497,0.0,8.0,21.0
55498,6.0,7.0,7.0
55499,11.0,12.0,14.0
55500,0.0,1.0,5.0
55501,1.0,5.0,4.0
55502,8.0,10.0,9.0
55503,10.0,14.0,14.0
55504,13.0,14.0,15.0
55505,1.0,11.0,12.0
55506,2.0,4.0,4.0
55507,0.0,1.0,15.0
55508,2.0,3.0,4.0
55509,0.0,1.0,107.0
55510,7.0,8.0,8.0
55511,0.0,1.0,5.0
55512,2.0,3.0,17.0
55513,0.0,9.0,1.0
55514,4.0,10.0,5.0
55515,11.0,32.0,16.0
55516,0.0,1.0,6.0
55517,0.0,10.0,1.0
55518,0.0,1.0,8.0
55519,4.0,15.0,5.0
55520,3.0,10.0,6.0
55521,8.0,9.0,12.0
55522,1.0,2.0,5.0
55523,1.0,2.0,5.0
55524,5.0,6.0,6.0
55525,19.0,21.0,21.0
55526,0.0,5.0,1.0
55527,3.0,4.0,11.0
55528,0.0,1.0,5.0
55529,2.0,7.0,3.0
55530,0.0,3.0,4.0
55531,0.0,4.0,1.0
55532,0.0,19.0,1.0
55533,0.0,2.0,13.0
55534,0.0,1.0,8.0
55535,11.0,13.0,12.0
55536,0.0,5.0,1.0
55537,0.0,4.0,1.0
55538,0.0,1.0,4.0
55539,0.0,1.0,5.0
55540,7.0,16.0,10.0
55541,4.0,5.0,6.0
55542,1.0,2.0,4.0
55543,0.0,15.0,2.0
55544,0.0,1.0,11.0
55545,5.0,7.0,6.0
55546,0.0,6.0,1.0
55547,0.0,1.0,5.0
55548,0.0,1.0,13.0
55549,0.0,1.0,12.0
55550,8.0,13.0,11.0
55551,25.0,29.0,28.0
55552,0.0,5.0,1.0
55553,7.0,8.0,8.0
55554,0.0,6.0,1.0
55555,1.0,4.0,6.0
55556,3.0,7.0,8.0
55557,4.0,5.0,6.0
55558,0.0,4.0,1.0
55559,0.0,1.0,10.0
55560,0.0,6.0,1.0
55561,18.0,19.0,20.0
55562,1.0,6.0,12.0
55563,3.0,5.0,5.0
55564,16.0,17.0,27.0
55565,4.0,8.0,6.0
55566,2.0,3.0,10.0
55567,17.0,22.0,20.0
55568,2.0,3.0,4.0
55569,0.0,1.0,5.0
55570,16.0,20.0,19.0
55571,0.0,4.0,2.0
55572,14.0,17.0,16.0
55573,6.0,10.0,8.0
55574,2.0,7.0,4.0
55575,0.0,1.0,8.0
55576,7.0,12.0,11.0
55577,0.0,5.0,1.0
55578,0.0,2.0,4.0
55579,12.0,22.0,15.0
55580,3.0,4.0,6.0
55581,7.0,9.0,8.0
55582,28.0,38.0,33.0
55583,18.0,19.0,24.0
55584,4.0,7.0,7.0
55585,0.0,3.0,19.0
55586,0.0,1.0,13.0
55587,8.0,10.0,19.0
55588,2.0,3.0,4.0
55589,2.0,4.0,3.0
55590,11.0,13.0,12.0
55591,8.0,10.0,11.0
55592,0.0,1.0,4.0
55593,1.0,4.0,2.0
55594,4.0,5.0,5.0
55595,3.0,4.0,6.0
55596,0.0,1.0,6.0
55597,0.0,1.0,19.0
55598,5.0,6.0,6.0
55599,3.0,6.0,4.0
55600,0.0,1.0,5.0
55601,0.0,1.0,18.0
55602,23.0,30.0,27.0
55603,3.0,4.0,10.0
55604,1.0,4.0,2.0
55605,4.0,5.0,5.0
55606,0.0,8.0,9.0
55607,15.0,21.0,17.0
55608,5.0,11.0,10.0
55609,19.0,22.0,20.0
55610,2.0,6.0,4.0
55611,5.0,6.0,7.0
55612,5.0,8.0,7.0
55613,25.0,51.0,43.0
55614,13.0,15.0,14.0
55615,0.0,6.0,1.0
55616,0.0,11.0,1.0
55617,23.0,27.0,34.0
55618,0.0,1.0,4.0
55619,11.0,16.0,17.0
55620,9.0,11.0,12.0
55621,34.0,40.0,36.0
55622,8.0,9.0,10.0
55623,5.0,7.0,20.0
55624,0.0,1.0,11.0
55625,0.0,13.0,1.0
55626,0.0,4.0,3.0
55627,4.0,8.0,5.0
55628,1.0,18.0,2.0
55629,14.0,20.0,24.0
55630,3.0,4.0,5.0
55631,0.0,8.0,2.0
55632,0.0,1.0,6.0
55633,20.0,21.0,25.0
55634,5.0,9.0,6.0
55635,0.0,5.0,1.0
55636,0.0,1.0,15.0
55637,0.0,8.0,1.0
55638,0.0,5.0,31.0
55639,0.0,4.0,1.0
55640,1.0,4.0,4.0
55641,2.0,4.0,3.0
55642,0.0,6.0,1.0
55643,0.0,1.0,11.0
55644,17.0,19.0,20.0
55645,0.0,5.0,4.0
55646,0.0,4.0,1.0
55647,2.0,4.0,40.0
55648,4.0,8.0,5.0
55649,0.0,1.0,4.0
55650,1.0,2.0,4.0
55651,0.0,1.0,6.0
55652,6.0,7.0,7.0
55653,0.0,8.0,1.0
55654,0.0,1.0,6.0
55655,3.0,4.0,5.0
55656,8.0,9.0,9.0
55657,0.0,4.0,1.0
55658,0.0,4.0,1.0
55659,6.0,9.0,7.0
55660,4.0,6.0,5.0
55661,14.0,24.0,24.0
55662,5.0,6.0,8.0
55663,0.0,6.0,1.0
55664,2.0,3.0,5.0
55665,3.0,4.0,4.0
55666,3.0,4.0,5.0
55667,16.0,21.0,18.0
55668,0.0,5.0,1.0
55669,2.0,3.0,4.0
55670,0.0,14.0,1.0
55671,11.0,12.0,12.0
55672,8.0,13.0,10.0
55673,18.0,49.0,22.0
55674,0.0,1.0,5.0
55675,0.0,1.0,6.0
55676,1.0,2.0,12.0
55677,9.0,17.0,11.0
55678,0.0,1.0,5.0
55679,4.0,13.0,13.0
55680,20.0,21.0,22.0
55681,3.0,4.0,4.0
55682,0.0,5.0,1.0
55683,3.0,4.0,4.0
55684,12.0,15.0,13.0
55685,0.0,1.0,6.0
55686,6.0,12.0,19.0
55687,4.0,6.0,12.0
55688,0.0,7.0,1.0
55689,4.0,6.0,7.0
55690,25.0,27.0,34.0
55691,21.0,25.0,27.0
55692,0.0,6.0,1.0
55693,12.0,15.0,28.0
55694,4.0,9.0,7.0
55695,18.0,21.0,24.0
55696,4.0,22.0,7.0
55697,4.0,8.0,11.0
55698,6.0,13.0,11.0
55699,0.0,5.0,1.0
55700,3.0,11.0,4.0
55701,0.0,10.0,1.0
55702,0.0,4.0,2.0
55703,8.0,9.0,9.0
55704,32.0,38.0,39.0
55705,16.0,25.0,19.0
55706,0.0,1.0,10.0
55707,3.0,5.0,6.0
55708,6.0,9.0,10.0
55709,0.0,2.0,4.0
55710,1.0,3.0,6.0
55711,0.0,1.0,5.0
55712,5.0,7.0,6.0
55713,2.0,5.0,3.0
55714,29.0,37.0,51.0
55715,13.0,14.0,14.0
55716,0.0,4.0,1.0
55717,0.0,4.0,4.0
55718,26.0,27.0,27.0
55719,6.0,7.0,10.0
55720,9.0,11.0,10.0
55721,15.0,18.0,19.0
55722,6.0,7.0,10.0
55723,3.0,8.0,4.0
55724,0.0,1.0,52.0
55725,0.0,1.0,6.0
55726,3.0,4.0,6.0
55727,6.0,8.0,9.0
55728,0.0,1.0,10.0
55729,0.0,2.0,5.0
55730,0.0,5.0,26.0
55731,9.0,12.0,11.0
55732,11.0,21.0,14.0
55733,0.0,6.0,1.0
55734,0.0,1.0,5.0
55735,3.0,6.0,107.0
55736,0.0,7.0,1.0
55737,17.0,18.0,33.0
55738,2.0,6.0,3.0
55739,0.0,8.0,2.0
55740,0.0,1.0,4.0
55741,5.0,16.0,7.0
55742,0.0,1.0,4.0
55743,0.0,4.0,1.0
55744,0.0,14.0,9.0
55745,3.0,9.0,7.0
55746,2.0,3.0,6.0
55747,0.0,7.0,1.0
55748,17.0,24.0,36.0
55749,0.0,2.0,6.0
55750,0.0,4.0,1.0
55751,7.0,8.0,11.0
55752,16.0,22.0,20.0
55753,11.0,12.0,15.0
55754,14.0,15.0,15.0
55755,7.0,8.0,8.0
55756,0.0,1.0,4.0
55757,8.0,10.0,13.0
55758,0.0,4.0,1.0
55759,15.0,22.0,16.0
55760,8.0,13.0,13.0
55761,4.0,9.0,7.0
55762,0.0,1.0,9.0
55763,10.0,11.0,13.0
55764,0.0,7.0,1.0
55765,0.0,12.0,1.0
55766,8.0,9.0,9.0
55767,0.0,6.0,1.0
55768,11.0,18.0,48.0
55769,0.0,5.0,1.0
55770,3.0,5.0,4.0
55771,0.0,2.0,9.0
