q1_pr,q2_pr
2.09386658583665e-05,2.0938769235990462e-05
3.4993636207097795e-05,9.9850075651009e-06
2.8028178729524087e-05,8.504018352545908e-06
1.769201119743407e-05,1.702210316630405e-05
3.327677000195821e-05,2.7255625602571784e-05
1.871262484716808e-05,1.8712892588998647e-05
2.8013133464703178e-05,8.500821233771465e-06
1.9556395310629626e-05,1.8130341342932954e-05
2.1842328683654446e-05,2.2294716462333783e-05
1.9634027818160768e-05,1.4020263284944092e-05
4.048810608069851e-05,9.431008406240788e-06
1.2234023780432801e-05,3.3957244113938624e-05
3.318757340621646e-05,2.8150947814122102e-05
4.822032605882037e-05,1.0745485802521503e-05
2.04097880119019e-05,2.0409424599089965e-05
2.146690051207878e-05,3.860373387042978e-05
3.539663374866871e-05,1.006981504411414e-05
6.384144236336465e-05,1.4114364554973695e-05
2.868554694646858e-05,1.4739183464030018e-05
3.849600015779685e-05,1.3043508391733168e-05
9.997564552932954e-06,3.505663143722783e-05
4.3735119204100144e-05,2.730696336994319e-05
9.120912438615055e-06,3.093195307483203e-05
1.946205847551249e-05,2.6862292627821244e-05
3.723636096806266e-05,2.3964598883300837e-05
2.2243866446238752e-05,1.3075291750230145e-05
2.3663648334890603e-05,1.9079507325498287e-05
1.7530933767925168e-05,3.8634646569124165e-05
2.7883660224115075e-05,2.7120959452405116e-05
1.8440150044938093e-05,2.4398576626971275e-05
1.662939708749152e-05,4.157488858653709e-05
9.295434952004123e-06,7.940865582541139e-05
8.502492496360558e-06,2.802099822982832e-05
4.479335264557201e-06,3.1809727633520284e-05
2.1921699988653503e-05,8.75938673871626e-06
1.6602480282102782e-05,2.1697027375699193e-05
7.692514347253513e-06,6.05233408791938e-05
2.793504915627655e-05,2.6984687395321217e-05
8.553015028375941e-06,1.522744058132114e-05
2.3178874779423043e-05,1.8647122767333086e-05
2.4877917711106444e-05,3.031025433132051e-05
2.2030297754370047e-05,3.14839559365858e-05
1.7580235647583086e-05,2.5145012291199028e-05
1.7372436976488094e-05,2.3373617304632163e-05
5.453424036155151e-06,0.0004990593462122858
2.164373915352e-05,2.1642569473095603e-05
1.3048362627012476e-05,2.4303735281474386e-05
1.967814669523943e-05,2.4190491931596827e-05
4.04043060132252e-05,1.1133945400332396e-05
8.813526527422873e-06,0.0001326810950449588
5.0445328171396364e-06,0.00017916076367255687
2.043004555974097e-05,3.0017153237634706e-05
4.484216067768225e-05,3.396376725098106e-05
3.095568127957775e-05,3.0956042794812974e-05
2.3585830659946448e-05,2.3295971681065826e-05
1.0303347903381969e-05,3.649652899748967e-05
2.7705085315106488e-05,2.812788276118459e-05
6.364396784068735e-06,5.837002342559816e-05
2.6375810754912137e-05,1.6418703353890068e-05
2.52522314816143e-05,2.953238751654069e-05
1.1142079707410874e-05,4.044258510535921e-05
3.327677000195821e-05,2.5397265298023527e-05
1.0216989124840026e-05,2.1368548384668583e-05
6.343249219834867e-06,6.697445024669693e-05
0.00018872637016261885,7.895713080369407e-06
4.046830845794883e-05,8.328902715002554e-05
1.0486633245567254e-05,5.603719675090739e-05
1.4424805974045597e-05,1.9557416628753408e-05
5.628841843422791e-06,2.5371388583888528e-05
2.3241510588913174e-05,2.480074801407705e-05
2.367810172864071e-05,2.3677995072480774e-05
1.3906343946604901e-05,2.716752654082914e-05
4.03851664671582e-05,1.112856943959887e-05
2.0763263130899913e-05,2.418743690968018e-05
2.6681299340530313e-05,2.585132624352235e-05
2.244923858016444e-05,4.10124252640949e-05
2.59843438936249e-05,1.876345001065194e-05
4.04043060132252e-05,1.113419871785387e-05
4.03851664671582e-05,1.112856943959887e-05
1.867460185873185e-05,1.8674665022182492e-05
1.1142079707410874e-05,4.044258510535921e-05
1.8054853227365026e-05,1.663736616990045e-05
2.2556056752543866e-05,2.971036767326848e-05
1.0045923035227749e-05,7.939934159201432e-05
3.041898866503521e-05,9.011855457894401e-06
3.315492312177692e-05,2.2887432477428906e-05
2.089690882800478e-05,3.566841988749823e-05
9.984522533728658e-06,5.249288584381141e-05
1.4761939902831834e-05,3.529800457876606e-05
2.8708514214739433e-05,6.306249045659614e-05
3.757837968113108e-05,2.573993433090855e-05
3.235953978194337e-05,1.694634983616986e-05
4.447977433200154e-05,1.0108961698360816e-05
1.351151448204299e-05,8.747944710917575e-06
1.9189691440213793e-05,1.845193775464463e-05
2.666332697320849e-05,2.4822459627543268e-05
5.453424036155151e-06,0.0004990593462122858
2.9162320848993434e-05,1.5758718268931814e-05
1.938498386218047e-05,1.7624282696000048e-05
3.823656762293674e-05,1.3717542568405242e-05
3.118048266753782e-05,7.84871242600347e-06
1.1142079707410874e-05,4.044258510535921e-05
6.387642729363779e-05,1.030729360018752e-05
1.8752740905460484e-05,2.953238751654069e-05
1.962930002116381e-05,4.060415321865112e-05
2.4068870540704807e-05,7.662665362421813e-06
7.976751054230369e-06,5.748057192397052e-05
3.3785778462110945e-05,1.0897913450285208e-05
1.6986869150146937e-05,1.6986869150146937e-05
8.972866877537006e-06,4.5364849430692615e-05
6.385455352670409e-05,1.0301797586478965e-05
1.699548002954819e-05,9.026870900061248e-06
3.0070329216702617e-05,9.046957893529294e-05
1.6547990911367784e-05,2.4686554171736878e-05
0.00017916076367255687,2.3735683011361823e-05
3.7649358334409635e-05,8.948421289371679e-06
3.144807554991916e-05,1.055772768518737e-05
6.385455352670409e-05,1.0301797586478965e-05
1.423124584085738e-05,2.7368735174341942e-05
4.817949502721076e-05,1.0736815212867934e-05
4.044258510535921e-05,1.1142079707410874e-05
3.285154004413533e-05,1.3216316285675076e-05
2.4007175913195248e-05,3.5374864759823845e-05
1.1253697078796685e-05,0.00010440161673276956
2.008856886494543e-05,1.9460193364034576e-05
0.00015506123104863483,8.823923409716172e-06
7.457934265530844e-05,1.551756558640671e-05
2.7221395699764776e-05,3.6951538609729156e-05
1.3267007815978557e-05,3.8320501700327535e-05
1.7022169847021437e-05,1.7692023028772424e-05
2.222277095339408e-05,2.0788745615190837e-05
3.0261355500127532e-05,3.400280407575002e-05
1.4758742826168274e-05,2.1395953733157626e-05
1.074895644020832e-05,4.8240741574625165e-05
1.8890403101721572e-05,3.1167816043220636e-05
2.595543231429051e-05,1.538188873685727e-05
1.1159587737243222e-05,1.2346462096867108e-05
2.2497162409299573e-05,1.9818149928102762e-05
2.1402159805155033e-05,3.0400650331724586e-05
2.3940325030535348e-05,2.3241430094277785e-05
1.1142079707410874e-05,4.044258510535921e-05
1.4468688723743454e-05,2.3264878631831435e-05
4.3424151058391425e-05,0.00011393240200042127
1.0292588546786699e-05,6.37889322259029e-05
7.489280142075889e-05,9.621239395593713e-06
1.4722629978345947e-05,3.353906179638523e-05
4.817949502721076e-05,1.0736815212867934e-05
2.3185205403014512e-05,2.0701600510514064e-05
2.4493286190589975e-05,3.0400920297965788e-05
2.1861646228162307e-05,1.776087096166705e-05
2.591126334828042e-05,2.5254248442191508e-05
1.113419871785387e-05,4.04043060132252e-05
2.122833842305028e-05,1.5932427389616735e-05
3.2241800333900666e-05,1.0336530155389167e-05
2.8809572760950665e-05,2.0324305097977214e-05
2.1279336946206502e-05,6.05233408791938e-05
4.235665197076101e-05,3.810591125633641e-05
4.429091876907016e-05,1.0076676437533526e-05
2.8750773609843216e-05,3.5947849546875115e-05
1.702209697559669e-05,1.7022129416575862e-05
2.471092843066085e-05,1.52446636965784e-05
2.629135065105482e-05,2.418683529643917e-05
4.03851664671582e-05,1.112856943959887e-05
4.03851664671582e-05,1.112856943959887e-05
1.7950686465988067e-05,3.283847438487954e-05
1.7340172152971173e-05,6.017933329067366e-05
2.4902894642883626e-05,1.3269763961795137e-05
2.7947582699045e-05,0.000615299494422708
3.2024675435188225e-05,1.9783557633717963e-05
1.6986869150146937e-05,1.6986869150146937e-05
1.4929120363755416e-05,2.1924386212540836e-05
2.3456939559563242e-05,2.258226086185185e-05
1.029117318539687e-05,6.376705845896918e-05
9.4594403872107e-06,0.00022766997695445001
4.044258510535921e-05,1.1142079707410874e-05
1.6873552425065184e-05,2.0992681823872032e-05
4.896882642238678e-05,1.509732719910275e-05
2.6466638103643696e-05,7.552826930629256e-06
1.4485046245317029e-05,2.435860432911117e-05
2.4348127720040434e-05,2.7265330749563745e-05
2.5911855938673254e-05,8.786029967570451e-06
1.112856943959887e-05,4.03851664671582e-05
2.1055447073656654e-05,2.105582656628138e-05
1.8639589911231912e-05,2.0377107800345e-05
7.1898472208888475e-06,2.1843564169496477e-05
2.433384670448073e-05,2.4570140467228913e-05
3.0189019608835164e-05,3.398889166220065e-05
2.800986893339394e-05,2.8009792413012708e-05
1.9173340725248438e-05,7.825525230391122e-06
2.01139330069496e-05,2.516427941690894e-05
6.389830106057152e-05,1.0307109787020012e-05
2.2580691608717487e-05,2.6767328885214543e-05
1.8279422219682684e-05,3.398889166220065e-05
4.706310429602989e-05,9.215514194891077e-06
2.076489961375703e-05,2.076606131691856e-05
5.5994664426314036e-05,1.0479732167410195e-05
9.728047190650936e-05,3.2095869407369194e-05
2.0108512610897314e-05,2.166312085431689e-05
1.0154942792971027e-05,2.7315159381426532e-05
4.044258510535921e-05,1.1142079707410874e-05
1.0742015164834686e-05,4.819991054301556e-05
3.697017527782057e-05,3.095568127957775e-05
1.0752427077895135e-05,4.826115709042997e-05
9.469898646886004e-06,6.514699552342554e-05
2.0208938198584323e-05,2.9672929652564704e-05
1.073201156209033e-05,4.815907951140595e-05
7.937665768556452e-05,1.0042957818698363e-05
2.0207380328437345e-05,3.852162912696628e-05
1.0736815212867934e-05,4.817949502721076e-05
1.0741618863645535e-05,4.819991054301556e-05
1.781690659963203e-05,1.469388021383598e-05
4.8720058427412656e-05,9.449267766878581e-06
1.5725411763510562e-05,1.8502845975618805e-05
2.447239398796008e-05,2.736627132769121e-05
2.393671905508964e-05,7.774826682905802e-05
1.4278961366373026e-05,2.5992661731336615e-05
1.1122940161343868e-05,4.036602692109119e-05
2.0711477775288406e-05,2.9208665803145285e-05
1.0489645951892614e-05,5.605846291320405e-05
2.188462232439199e-05,1.3744865636410477e-05
1.8564082015234445e-05,3.2457143628313925e-05
1.9739582649741146e-05,2.417293620786429e-05
8.059200724673746e-06,9.077221756485162e-05
2.1010495531462266e-05,2.101021651696931e-05
2.3486713545797442e-05,1.9454453802704955e-05
4.815907951140595e-05,1.073201156209033e-05
1.3103988533299325e-05,3.185890006805212e-05
3.640379834559175e-05,1.0283837520960288e-05
2.18609699025804e-05,1.970267535770549e-05
1.2439081415637784e-05,1.5572691159339504e-05
4.036602692109119e-05,1.1122940161343868e-05
1.445386868875036e-05,1.8675824531418934e-05
2.871115199851482e-05,2.6545193601745323e-05
2.3515940624018282e-05,3.195112214515007e-05
2.184089864705229e-05,1.3922936848423086e-05
2.7494807608889982e-05,6.229525491899438e-06
1.6986869150146937e-05,1.6986869150146937e-05
2.7371514825642576e-05,1.446246951561658e-05
2.276490013094751e-05,2.8761223531194593e-05
6.381080599283665e-05,1.029648538593792e-05
3.6807902136811544e-05,1.0368192049015992e-05
1.791486521306064e-05,1.8029212307434582e-05
3.231520630175345e-05,8.041622240911449e-06
2.691410184644803e-05,2.139350395919047e-05
1.490285118154817e-05,2.7255625602571784e-05
3.0415246342363937e-05,1.5303932845928435e-05
2.6514006352914743e-05,2.5386248698656796e-05
7.162755516399625e-05,1.0158458108696643e-05
7.457934265530844e-05,8.887274498223258e-06
1.751079005783517e-05,1.8795186565183006e-05
2.479654592429047e-05,2.0966694206739286e-05
6.192823673662581e-06,0.0001085166936468005
2.078997702966272e-05,2.4605540310774474e-05
4.03851664671582e-05,1.1129878246793159e-05
1.2962772054631386e-05,1.5506310348664363e-05
4.03851664671582e-05,1.1129878246793159e-05
2.8691281533648462e-05,2.3940325030535348e-05
1.7691948100457312e-05,1.7691971175654498e-05
3.3399116084749455e-05,2.3735683011361823e-05
3.800989251357439e-05,1.5758470101670364e-05
2.8493011606702016e-05,3.304678488895139e-05
2.198579276187861e-05,1.7701961127264906e-05
1.029648538593792e-05,6.381080599283665e-05
2.0980025312616504e-05,3.133536809926826e-05
6.37889322259029e-05,1.0292588546786699e-05
3.140357823293483e-05,1.5353090596551603e-05
1.781690659963203e-05,2.5668450283567234e-05
1.6653674059399407e-05,2.793409996651958e-05
4.04043060132252e-05,1.113419871785387e-05
2.012396571159404e-05,7.725236655791409e-06
2.1885175544662494e-05,2.526483155798773e-05
5.597339826401737e-05,1.0475562331665752e-05
6.5243691982938705e-06,2.3391450373276244e-05
2.487712733783928e-05,2.4247979517530085e-05
2.408515276299166e-05,6.210685754323272e-05
4.03851664671582e-05,1.1129878246793159e-05
3.248850612793208e-05,2.3957403852806128e-05
3.416761602989526e-05,4.0691275567003075e-05
3.431397801068225e-05,1.3810521483862382e-05
9.616547809521612e-06,3.3264443296203976e-05
1.370444626177836e-05,2.165824306210319e-05
6.1924153751872965e-06,7.289046853816481e-05
4.107666959700942e-05,4.0332090879455944e-05
9.269124333566118e-06,4.744301619560525e-05
2.1543739024746903e-05,2.327513027130728e-05
5.608845895113432e-06,0.0002340756211774277
1.112856943959887e-05,4.03851664671582e-05
1.8838771913384495e-05,4.101134454289319e-05
4.757977051565023e-05,2.3995267132909478e-05
2.692590381950037e-05,2.573993433090855e-05
2.2229570810859215e-05,2.145010413486082e-05
1.9862918751404315e-05,2.1849754581385678e-05
2.2995916835461574e-05,2.507771852132278e-05
1.9220718291809525e-05,4.0491086467034185e-05
4.036602692109119e-05,1.1122940161343868e-05
3.991839957509374e-05,4.543608621056606e-06
3.272919956092527e-05,2.9831891775044607e-05
2.0763263130899913e-05,3.665522943671315e-05
1.1129878246793159e-05,4.03851664671582e-05
5.66370392099053e-05,1.069679331303811e-05
3.685930574207749e-05,1.0380632842713507e-05
9.101550551625038e-06,5.39701661808482e-05
2.8552106669057993e-05,2.4416637900352564e-05
3.961662586807665e-05,4.757463059230522e-06
1.765938735521611e-05,1.7660905633056947e-05
1.490285118154817e-05,2.1842855283416093e-05
1.6986869150146937e-05,1.6986869150146937e-05
1.0492658658217979e-05,5.607972907550074e-05
3.655786764885848e-05,7.289046853816481e-05
1.7701861877830405e-05,1.7701961127264906e-05
7.73867246537438e-06,7.327965307556243e-05
3.6155890774024335e-05,2.467565867015345e-05
1.0152186154507526e-05,7.158289622317322e-05
3.682842508320897e-05,3.682813542438595e-05
8.072982368938331e-05,9.410065386119621e-06
6.788869843176418e-05,9.761623231752346e-06
1.9930989627307325e-05,1.9930284068863884e-05
2.0763263130899913e-05,3.6155890774024335e-05
7.46795803852196e-05,8.318725220470828e-06
3.242512175193165e-05,2.6393887422218497e-05
2.5422993227702275e-05,1.3988459390042524e-05
1.073201156209033e-05,4.815907951140595e-05
1.9406773650281635e-05,7.441692475401492e-06
1.85766310890517e-05,1.8591830080745604e-05
7.953544503071302e-05,1.0059711292089381e-05
4.03851664671582e-05,1.112856943959887e-05
1.6972322829622328e-05,2.0842987161783687e-05
1.933249495342636e-05,2.1333633761593844e-05
8.759324983008361e-06,4.384443254460932e-05
2.8292183120623082e-05,1.4609985165311295e-05
6.732707319114019e-05,7.750576937291964e-06
3.6059050393648396e-05,1.1189983405774594e-05
2.0896990022555372e-05,2.6420105504406512e-05
4.036602692109119e-05,1.1122940161343868e-05
2.260518412605973e-05,3.108460088525544e-05
2.097413177665067e-05,4.2952320958929564e-05
2.1847144349295862e-05,1.677913027656212e-05
4.1613590800356394e-05,9.622556485544076e-06
1.8965856659267553e-05,1.8964837139667493e-05
3.285746710780381e-05,4.5888073600894075e-05
2.535711061422957e-05,2.5358038900849403e-05
2.032376488642225e-05,2.0323639144144343e-05
1.7539876245195004e-05,1.7539906557885624e-05
8.112665715847615e-06,4.5826408709740034e-05
4.826115709042997e-05,1.0752427077895135e-05
2.6541432936952058e-05,3.0534993703632694e-05
1.1142079707410874e-05,4.044258510535921e-05
4.03851664671582e-05,1.112856943959887e-05
8.925255862945136e-06,6.0020945792217376e-05
1.0168070185088032e-05,3.585901088266349e-05
1.0745485802521503e-05,4.822032605882037e-05
7.574772169868755e-06,4.1396697154620004e-05
2.1275642013968524e-05,1.7840625338500632e-05
4.04043060132252e-05,1.1133945400332396e-05
1.5885441734986247e-05,1.588479411065415e-05
2.8297944508119984e-05,3.7752214493815105e-05
3.162499919634452e-05,1.3300238149767359e-05
4.4055579667689985e-05,2.6692509716664236e-05
1.9420766578261755e-05,1.9418162956147392e-05
8.336467320694189e-06,1.2216537235983117e-05
1.867639288967389e-05,1.4454375556839178e-05
4.3616251989991974e-05,9.961961309211434e-06
3.6012796534856736e-05,6.210685754323272e-05
4.8962189614182655e-05,9.484340567864584e-06
2.923401000760632e-05,2.8552106669057993e-05
2.429806689141463e-05,1.973960535847699e-05
1.9816103213485682e-05,2.7023214664149912e-05
2.6632195829772623e-05,2.6631986012102393e-05
9.044191530432514e-06,4.5855255232309226e-05
4.042344555929221e-05,1.1139827996108874e-05
9.06724138284012e-06,3.834830006069458e-05
9.127953179980188e-06,8.514899827074315e-05
1.872293458910497e-05,2.919534811780034e-05
1.195362744823477e-05,5.6441663770630024e-05
1.0299141486208441e-05,6.383267975977036e-05
2.4521892360018664e-05,3.157636951996304e-05
4.822032605882037e-05,1.0745485802521503e-05
2.856930263860988e-05,2.760992256674923e-05
1.074895644020832e-05,4.8240741574625165e-05
2.016144080544384e-05,2.0161445124105e-05
4.822032605882037e-05,1.0745485802521503e-05
2.7934677192756776e-05,3.0820152268413386e-05
2.6774056295462427e-05,1.4465842449394314e-05
1.6986869150146937e-05,1.6986869150146937e-05
2.3008832240524912e-05,1.6666915016002372e-05
2.4341146729294926e-05,5.503741046793568e-06
4.04043060132252e-05,1.1133945400332396e-05
3.130560912698292e-05,1.4172933539790668e-05
1.4149586702645025e-05,3.33005131335648e-05
9.883483403165743e-06,6.040961319353637e-05
1.1139827996108874e-05,4.042344555929221e-05
2.170904437388149e-05,2.1748662874359514e-05
7.976505846598192e-06,3.831865040524342e-05
1.3228026938745227e-05,3.9905653812871754e-05
2.127369377365849e-05,2.1273621967979708e-05
1.5247749368620077e-05,1.5247624996188585e-05
9.146900206085334e-06,3.881688137390172e-05
8.814379510872524e-06,2.9488701827531684e-05
1.73725995010445e-05,2.1317278597327685e-05
1.1122940161343868e-05,4.036602692109119e-05
2.6694671729759936e-05,2.6694004687302625e-05
1.1122940161343868e-05,4.036602692109119e-05
2.4435943913943317e-05,2.8591417223427808e-05
1.4758742826168274e-05,2.235718878566474e-05
1.9447354570598155e-05,3.337052710504105e-05
1.5423353111938955e-05,2.2668113900147256e-05
3.6130937754019003e-05,1.2841397120433762e-05
9.51158641796314e-06,4.915451326193717e-05
4.042344555929221e-05,1.1139827996108874e-05
3.287240848665809e-05,3.283491507676064e-05
1.765155091538469e-05,2.311281140467179e-05
4.8398582109426416e-05,1.63089990422585e-05
3.750653144682717e-05,2.049145895969877e-05
2.8980627587730072e-05,1.3892970271948556e-05
2.2497162409299573e-05,1.114751659786144e-05
1.964718161929214e-05,3.354051150164882e-05
3.475755382365804e-05,1.2427998423736685e-05
3.1764222222963395e-05,2.081821290764373e-05
6.505311477950596e-06,2.327931071478396e-05
8.392879491308516e-06,0.00037001438674999943
2.1885175544662494e-05,2.5938388030974463e-05
2.920310057485842e-05,7.512557470247973e-06
1.4094862650912566e-05,1.1317847227354592e-05
2.310120832067399e-05,3.862934408056945e-05
6.253326787846712e-05,4.59242028691801e-06
2.2423679477862486e-05,1.2218083696449969e-05
2.6420073401119212e-05,2.6233915828389228e-05
9.899587508897712e-06,3.459556299470904e-05
2.4050799382561798e-05,2.4903950328081238e-05
2.7991485592286982e-05,3.416761602989526e-05
5.5501445743315115e-06,1.63678926834233e-05
2.248238936323357e-05,1.8166206443457136e-05
2.264804754187218e-05,2.1211561492090372e-05
2.8742378973093267e-05,2.4632263012011232e-05
1.95268605342831e-05,2.6248769442601627e-05
4.635475200656607e-06,8.104197568051846e-05
2.637484240002745e-05,3.6872107450159856e-05
4.405504483672168e-05,9.738006447747491e-06
6.336498414153211e-05,3.543940722892505e-05
4.036602692109119e-05,1.1122940161343868e-05
3.144807554991916e-05,7.894203216008297e-06
1.9213992477828545e-05,1.921397582943352e-05
1.8377932589588125e-05,2.6175157431716107e-05
1.841436197412364e-05,7.89357524350729e-05
4.819991054301556e-05,1.0741618863645535e-05
1.0061253160604346e-05,4.207756491813458e-05
2.654374197662861e-05,2.5480443257732717e-05
5.603719675090739e-05,1.0488071838899087e-05
1.9115638726715584e-05,1.8936333543884803e-05
8.206709909230113e-06,3.328635021592984e-05
2.8096957744853108e-05,2.658929885900639e-05
2.086494496877614e-05,4.1671610071110744e-05
2.434286753369013e-05,3.24169472845343e-05
2.459077299198947e-05,7.773569633319802e-06
2.394858103027046e-05,1.94618130871687e-05
2.4724653280837327e-05,2.9321696038382386e-05
1.5111291675119289e-05,3.377159892760701e-05
2.3979929958690135e-05,2.0601382968620698e-05
5.607972907550074e-05,1.0492658658217979e-05
1.8840158446663863e-05,3.4475104976454414e-05
1.7199363839942877e-05,6.001734286296773e-05
3.700943150167159e-05,7.04111074387559e-06
1.7022122597326372e-05,1.769200353380893e-05
4.044258510535921e-05,1.1142079707410874e-05
2.526733357413033e-05,2.0243170572861058e-05
1.9610221475396366e-05,5.8818473739683585e-06
3.147786590225252e-05,2.759288581118409e-05
2.057788989752691e-05,3.4063200567359944e-05
1.8816426876192405e-05,1.603156103449296e-05
2.6075611183182582e-05,2.284006252286148e-05
2.244951998377086e-05,1.2664769449667223e-05
9.329587914859289e-06,6.382618487024573e-05
1.9686115136985166e-05,1.968582843464001e-05
1.4175716366290473e-05,7.253196730781036e-05
1.0489645951892614e-05,5.605846291320405e-05
2.5436493619291663e-05,2.4711180316034593e-05
1.0471392495921303e-05,5.595213210172068e-05
4.04043060132252e-05,1.1133945400332396e-05
2.600236092580072e-05,2.8906491531362786e-05
2.760492928135963e-05,3.1824765117319245e-05
1.1855837109545194e-05,2.737230567904563e-05
7.937665768556452e-05,1.0042957818698363e-05
2.275860123117277e-05,4.56713223416867e-05
3.1039277004684895e-05,2.969390407729287e-05
8.1579078244033e-06,4.619771711146722e-05
4.0464223294763665e-05,1.6329486511427897e-05
3.316956750648686e-05,3.632144680259068e-05
1.795417966588398e-05,2.658929885900639e-05
1.4441644637190094e-05,2.799227623104525e-05
1.0752427077895135e-05,4.826115709042997e-05
1.9556538476154925e-05,1.955622952782804e-05
2.9962968890436084e-05,3.202765811708609e-05
3.1270172077938504e-05,2.89273888057007e-05
5.176642936932196e-06,6.184676185513282e-05
1.1138012553871636e-05,4.042344555929221e-05
2.0322107475149385e-05,1.7232519439473602e-05
1.113419871785387e-05,4.04043060132252e-05
3.1870997473470505e-05,7.965258714226526e-06
1.4626139078375781e-05,2.8326246388560548e-05
2.4589588136366497e-05,2.4554874452267174e-05
1.9336871288459284e-05,2.3634247156275065e-05
2.5819456371744206e-05,2.937373629110515e-05
9.510100770483484e-05,3.4080678640147834e-05
3.324921864880507e-05,1.635289284252705e-05
9.42731573765138e-06,7.28495448559219e-05
7.633970022814002e-06,2.39312234924465e-05
2.5676270930826584e-05,9.470154268131133e-05
6.84868790255179e-06,3.541717965906852e-05
0.00010289758987181996,9.836609655109288e-06
2.5131312662816645e-05,2.5433882333331027e-05
1.994922829936086e-05,1.676717413612591e-05
3.612634038065031e-05,5.1069794828181045e-06
2.145639852407744e-05,3.1608863436382755e-05
9.175883714482637e-06,2.7833770101055397e-05
1.989790067075725e-05,2.658929885900639e-05
2.6992778793563864e-05,3.6068146995817666e-05
1.2573781014305946e-05,2.3592292294314123e-05
1.3102912262166596e-05,2.041638182402513e-05
2.3183396501375835e-05,1.6434493317872638e-05
2.1805759133286118e-05,2.1804921243895676e-05
5.2118981139655086e-06,3.447358253632723e-05
1.7697181333915894e-05,2.242523460744999e-05
2.3558028919065134e-05,2.33412342652806e-05
4.815907951140595e-05,1.073201156209033e-05
4.822032605882037e-05,1.0746422514423136e-05
2.3293038398463813e-05,2.7926469000277342e-05
1.968747085280217e-05,1.750792008518711e-05
2.0849420509493085e-05,1.5896099596685776e-05
8.882822811274837e-06,2.9809244755288833e-05
1.0483620539241893e-05,5.601593058861071e-05
1.9753472029726408e-05,2.7084146081015946e-05
2.2122784635692468e-05,4.4837567291087286e-05
4.817949502721076e-05,1.073854452714787e-05
5.215918730085003e-05,9.934833915352248e-06
1.0745485802521503e-05,4.822032605882037e-05
5.904938414637881e-06,2.3695821473758872e-05
4.817949502721076e-05,1.073854452714787e-05
9.85024823273844e-06,6.873816969312062e-05
1.3870971271362423e-05,1.5230859032758086e-05
2.3965185216246242e-05,1.166589069358887e-05
1.98404625014471e-05,2.1873172510588156e-05
3.54830176326711e-05,1.0086603806529715e-05
3.5239467685413535e-05,1.9908595493664043e-05
2.3495648619538316e-05,2.322523008812176e-05
4.8087734656879157e-05,9.360459448913255e-06
1.4123387235271648e-05,4.445494671835352e-05
2.3693963075606414e-05,2.937373629110515e-05
2.988263802850043e-05,3.14828883978031e-05
1.419470527434707e-05,2.3983349965471394e-05
9.344213757324337e-06,3.997364730211342e-05
1.871360888512485e-05,1.871262484716808e-05
6.387642729363779e-05,1.0304453686749488e-05
2.5386248698656796e-05,2.6516853322075156e-05
1.7624298925551642e-05,1.9385159985759454e-05
2.051888018899339e-05,1.8820941914030902e-05
1.8734874872802984e-05,1.9460193364034576e-05
2.4253063437422717e-05,7.734311266303962e-06
4.8240741574625165e-05,1.074895644020832e-05
1.7044338624944845e-05,6.170011718701161e-06
4.822032605882037e-05,1.0746422514423136e-05
2.4895896132945564e-05,1.3269222769229146e-05
1.3826251037483904e-05,3.298512338370322e-05
1.9964797536791908e-05,4.412597570032398e-05
1.0042957818698363e-05,7.937665768556452e-05
2.4122836238390654e-05,2.543617342458207e-05
3.155056886816288e-05,2.2072529090871208e-05
1.6379323276947855e-05,2.569200978774324e-05
3.0956042794812974e-05,2.9635273980878248e-05
3.108218245893626e-05,3.108186577112147e-05
1.172695212868342e-05,2.5913046227269043e-05
8.8046089678102e-06,3.6803403501695056e-05
1.1138012553871636e-05,4.042344555929221e-05
1.0771680686680543e-05,2.6666831508391725e-05
3.247006475634017e-05,2.0319465912622156e-05
1.841466164648217e-05,1.9564732906159137e-05
1.1122940161343868e-05,4.036602692109119e-05
1.945249571945999e-05,3.175336693826112e-05
4.029272868868683e-05,2.2935214071145447e-05
5.311550709238092e-06,3.5761363198538057e-05
1.027833487716838e-05,3.638564986844703e-05
1.9460124593804356e-05,2.048374909542241e-05
1.7997007945956177e-05,2.3390770993774833e-05
4.819991054301556e-05,1.0741618863645535e-05
4.349852206774274e-05,7.483414307629201e-05
4.3139610911018206e-05,1.2784137992250674e-05
2.340129201060595e-05,6.526250014325052e-06
2.0938159831870878e-05,2.0943783062748768e-05
8.091050127240014e-05,8.80020547084387e-06
1.7997920121419595e-05,1.799834519898167e-05
1.4358346922316946e-05,2.6127922668106383e-05
5.537764527559679e-05,7.777321239470465e-06
1.6625231345695724e-05,1.634697148010375e-05
1.1139189976678999e-05,2.4634383611138245e-05
6.713260207760248e-05,9.679587622690405e-06
3.6911125916495356e-05,5.685476075424146e-06
1.1929526889225367e-05,2.248471116469593e-05
2.8976443009682654e-05,1.8958564071264256e-05
5.976406806362517e-05,1.459474120342811e-05
1.804332999859297e-05,1.8042944506003493e-05
2.70900814016822e-05,2.5248314984877336e-05
1.6357197384860226e-05,3.325445710406076e-05
1.3980884225334904e-05,2.6643633861727902e-05
1.1122940161343868e-05,4.036602692109119e-05
3.181580955464108e-05,2.6243029870212006e-05
2.7151008063029775e-05,2.518636092078968e-05
2.3880942109007935e-05,1.9066548689554783e-05
2.9378737925768073e-05,5.575895428764131e-05
2.4917172782836628e-05,2.0921533627876945e-05
2.843749529811887e-05,1.3103988533299325e-05
